End.Date,End.Time,Malaise.Pit,Order,Family,Subfamily,Genus,Species,Length,Width,Reference.Col.Flag,Suspect.ID.Flag,Notes
20-Jul,10:00,P,Collembola,,,,,0.8,0.2,,,
20-Jul,10:00,P,Acari,parasitic,,,,0.4,0.2,,,
20-Jul,10:00,M,Diptera,Tabanidae,,,,18.5,6,,,
20-Jul,10:00,M,Diptera,Tabanidae,,,,19.5,7,,,
20-Jul,10:00,M,Diptera,Tabanidae,,,,18,6,,,
20-Jul,10:00,M,Diptera,Tabanidae,,,,17,5,,,
20-Jul,10:00,M,Hymenoptera,Formicidae,,,,9.4,2,,,
20-Jul,10:00,M,Diptera,Heleomyzidae,,,,5.5,2,,,
20-Jul,10:00,M,Diptera,Heleomyzidae,,,,4.8,1.7,,,
20-Jul,10:00,M,Diptera,Syrphidae,,,,9,3.5,,,
20-Jul,10:00,M,Diptera,Chloropidae,,,,2.2,0.7,,,
20-Jul,10:00,M,Diptera,Ceratopogonidae,,,,1.2,0.4,,,
20-Jul,10:00,M,Diptera,Ceratopogonidae,,,,1.5,0.5,,,
20-Jul,10:00,M,Diptera,Cecidomyiidae,,,,2.1,0.4,,,
20-Jul,10:00,M,Diptera,Cecidomyiidae,,,,1.6,0.4,,,
20-Jul,10:00,M,Diptera,Cecidomyiidae,,,,1.6,0.4,,,
20-Jul,10:00,M,Diptera,Cecidomyiidae,,,,2.2,0.3,,,
20-Jul,10:00,M,Diptera,Mycetophilidae,,,,1.4,0.3,,,
20-Jul,10:00,M,Hymenoptera,Formicidae,,,,3.6,0.8,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,4.8,2.1,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,4.3,2,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,4.5,1.7,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,4.4,1.8,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,4.6,1.7,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,4.3,1.6,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,4.5,1.6,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,5,1.8,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,5,1.8,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,4.5,1.7,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,4.5,1.6,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,5,1.9,,,
20-Jul,10:00,M,Diptera,Muscidae,,,,4.3,1.7,,,
20-Jul,10:00,M,Diptera,Anthomyiidae,,,,5,1.4,,,
20-Jul,10:00,M,Diptera,Heleomyzidae,,,,3,0.8,,,
20-Jul,10:00,M,Coleoptera,Chrysomelidae,,,,2.2,1,,,
20-Jul,10:00,M,Coleoptera,Mordellidae,,,,2.5,0.8,,,
20-Jul,10:00,M,Hymenoptera,Aphelinidae,,,,1.2,0.5,,,
20-Jul,6:00,P,Opilones,Phalangiidae,,,,8,5,,,
20-Jul,6:00,P,Opilones,Phalangiidae,,,,8,5,,,
20-Jul,6:00,P,Opilones,Phalangiidae,,,,8.5,4,,,
20-Jul,6:00,P,Opilones,Phalangiidae,,,,6,3.5,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,11,3.5,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,8,2.5,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,7.5,2,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,9,2,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,7.5,2,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,10,2.3,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,9,2,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,7.5,2,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,8,2,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,8,2,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,7.5,2,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,10,2.5,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,9.5,2,,,
20-Jul,10:00,M,Collembola,,,,,1.75,0.3,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,17,5,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,14,5.3,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,11.5,4,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,10,3.5,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,9,3,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,12,3,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,25,6,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,11,3,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,13,3.5,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,17,5,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,9.5,3,,,
20-Jul,6:00,P,Diptera,Tachinidae,,,,4,1.5,,,
20-Jul,6:00,P,Diptera,Cecidomyiidae,,,,1.8,0.4,,,
20-Jul,6:00,P,Diptera,Cecidomyiidae,,,,1.8,0.4,,,
20-Jul,6:00,P,Diptera,Cecidomyiidae,,,,1,0.3,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,3,1.2,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,3.5,1,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,3,1.2,,,
20-Jul,6:00,P,Orthoptera,Raphidophoridae,,,,3.8,1.4,,,
20-Jul,6:00,P,Opilones,Phalangiidae,,,,3.1,1.4,,,
20-Jul,6:00,P,Acari,non-parasitic,,,,2.3,1.3,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,4,0.6,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3,0.7,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.8,0.8,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,2.6,0.6,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3,0.9,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,4,0.8,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.8,0.9,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,2.5,0.7,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.5,0.9,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,2.8,0.8,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,2.5,0.7,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.4,1,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.2,0.7,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,2.7,0.8,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,5,1.1,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.5,0.8,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3,1,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.5,1,,,
20-Jul,6:00,P,Hymenoptera,Formicidae,,,,3.8,0.8,,,
20-Jul,6:00,P,Collembola,,,,,1.5,0.3,,,
20-Jul,6:00,P,Collembola,,,,,1,0.2,,,
20-Jul,6:00,P,Collembola,,,,,2.2,0.5,,,
20-Jul,6:00,P,Collembola,,,,,2.1,0.5,,,
20-Jul,6:00,P,Collembola,,,,,2.5,0.4,,,
20-Jul,6:00,P,Collembola,,,,,2.3,0.4,,,
20-Jul,6:00,P,Collembola,,,,,2.5,0.3,,,
20-Jul,6:00,P,Collembola,,,,,1.4,0.3,,,
20-Jul,6:00,P,Collembola,,,,,1.5,0.3,,,
20-Jul,6:00,P,Collembola,,,,,1.2,0.3,,,
20-Jul,6:00,P,Collembola,,,,,1.5,0.3,,,
20-Jul,6:00,P,Collembola,,,,,1,0.1,,,
20-Jul,6:00,P,Collembola,,,,,2,0.3,,,
20-Jul,6:00,P,Collembola,,,,,1.5,0.3,,,
20-Jul,6:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,6:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,6:00,P,Collembola,,,,,0.9,0.2,,,
20-Jul,6:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,6:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,6:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,6:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,6:00,P,Collembola,,,,,0.6,0.1,,,
20-Jul,6:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,6:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,6:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,6:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,6:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,6:00,P,Collembola,,,,,1.5,0.3,,,
20-Jul,6:00,P,Collembola,,,,,0.4,0.1,,,
20-Jul,6:00,P,Collembola,,,,,0.8,0.2,,,
20-Jul,6:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,6:00,P,Aranea,Gnaphosidae,,,,2,0.4,R,,
20-Jul,14:00,M,Hemiptera,Anthocoridae,,,,1.3,0.5,R,,
20-Jul,14:00,M,Coleoptera,Chrysomelidae,,,,3,1.5,,,
20-Jul,14:00,M,Diptera,Tachinidae,,,,4.6,1.5,,,
20-Jul,14:00,M,Diptera,Tachinidae,,,,4.2,1.5,,,
20-Jul,14:00,M,Diptera,Tachinidae,,,,2.7,1,,,
20-Jul,14:00,M,Diptera,Tachinidae,,,,4.3,1.7,,,
20-Jul,14:00,M,Diptera,Ceratopogonidae,,,,1,0.4,,,
20-Jul,14:00,M,Hymenoptera,Formicidae,,,,4.5,1.2,,,
20-Jul,14:00,M,Hymenoptera,Scelionidae,,,,1.3,0.5,,,
20-Jul,14:00,M,Hymenoptera,Encyrtidae,,,,1.1,0.4,,,
20-Jul,14:00,M,Hymenoptera,Encyrtidae,,,,1.9,0.7,,,
20-Jul,14:00,M,Hymenoptera,Aphelinidae,,,,0.9,0.3,,,
20-Jul,14:00,M,Hymenoptera,Scelionidae,,,,1,0.3,R,,
22-Jul,10:00,M,Lepidoptera,Noctuidae,,,,12.3,2.5,R,,
21-Jul,2:00,M,Lepidoptera,Noctuidae,,,,14,4,R,,
20-Jul,6:00,M,Lepidoptera,Sphingidae,,,,42,9,,,
20-Jul,6:00,M,Neuroptera,Hemerobiidae,,,,6.5,1,,,
20-Jul,6:00,M,Neuroptera,Hemerobiidae,,,,6,1.2,,,
20-Jul,6:00,M,Neuroptera,Hemerobiidae,,,,6,0.9,,,
20-Jul,6:00,M,Hymenoptera,Formicidae,,,,1.7,0.4,,,
20-Jul,6:00,M,Hymenoptera,Scelionidae,,,,0.9,0.2,,,
20-Jul,6:00,M,Hymenoptera,Aphelinidae,,,,1,0.3,,,
20-Jul,6:00,M,Collembola,,,,,0.5,0.1,,,
20-Jul,6:00,M,Collembola,,,,,1.3,0.4,,,
20-Jul,6:00,M,Collembola,,,,,1,0.3,,,
20-Jul,6:00,M,Collembola,,,,,1.5,0.4,,,
20-Jul,6:00,M,Aranea,Lycosidae,,,,2,0.6,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1.5,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1.8,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,5,1.8,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1.5,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.5,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.3,1.6,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,3.5,1.3,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.6,1.7,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.7,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1.7,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.7,1.4,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,3.5,1.4,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1.5,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,5.5,2,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.8,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,5,1.9,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.7,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,3.8,1.7,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,3.6,1.5,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,3.8,1.6,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.3,1.7,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.7,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.5,1.6,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,3.5,1.3,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.8,1.8,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.1,1.5,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.7,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.8,1.5,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.9,1.6,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.5,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.4,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4.7,1.7,,,
20-Jul,6:00,M,Diptera,Anthomyiidae,,,,4,1.5,,,
20-Jul,6:00,M,Diptera,Muscidae,,,,3.6,1.4,,,
20-Jul,6:00,M,Diptera,Muscidae,,,,3.2,1.2,,,
20-Jul,6:00,M,Diptera,Muscidae,,,,3.1,1,,,
20-Jul,6:00,M,Diptera,Muscidae,,,,3.5,1.3,,,
20-Jul,6:00,M,Diptera,Muscidae,,,,3.4,1.2,,,
20-Jul,6:00,M,Diptera,Heleomyzidae,,,,2.6,0.8,,,
20-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1.5,0.4,,,
20-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1,0.3,,,
20-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1,0.2,,,
20-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1.2,0.2,,,
20-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1,0.3,,,
20-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1.2,0.3,,,
20-Jul,6:00,M,Diptera,Cecidomyiidae,,,,1,0.4,,,
20-Jul,6:00,M,Diptera,Ceratopogonidae,,,,1.1,0.4,,,larvae
20-Jul,2:00,P,Lepidoptera,,,,,36,5.5,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,7.5,2.1,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,16,4.5,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,9,2.9,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,10,3.3,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,11,4,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,10,3,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,10,3,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,19,5.3,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,9,3,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,19,6,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,13,5,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,12,4.5,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,10,3.5,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,9.5,3.5,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,9,3.5,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,9,3.5,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,9,3,,,
20-Jul,2:00,P,Collembola,,,,,2,0.5,,,
20-Jul,2:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,2:00,P,Collembola,,,,,2,0.4,,,
20-Jul,2:00,P,Collembola,,,,,2,0.4,,,
20-Jul,2:00,P,Collembola,,,,,1.5,0.4,,,
20-Jul,2:00,P,Collembola,,,,,1.5,0.4,,,
20-Jul,2:00,P,Collembola,,,,,1.75,0.4,,,
20-Jul,2:00,P,Collembola,,,,,1.8,0.4,,,
20-Jul,2:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,2:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,2:00,P,Collembola,,,,,0.6,0.2,,,
20-Jul,2:00,P,Collembola,,,,,2,0.5,,,
20-Jul,2:00,P,Collembola,,,,,0.8,0.1,,,
20-Jul,2:00,P,Thysanoptera,Thripidae,,,,1,0.1,,,
20-Jul,2:00,P,Collembola,,,,,1.5,0.4,,,
20-Jul,2:00,P,Collembola,,,,,1,0.3,,,
20-Jul,2:00,P,Collembola,,,,,0.7,0.2,,,
20-Jul,2:00,P,Collembola,,,,,0.5,0.2,,,
20-Jul,2:00,P,Collembola,,,,,2,0.4,,,
20-Jul,2:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,2:00,P,Collembola,,,,,0.9,0.2,,,
20-Jul,2:00,P,Collembola,,,,,2,0.6,,,
20-Jul,2:00,P,Collembola,,,,,1.9,0.6,,,
20-Jul,2:00,P,Collembola,,,,,0.6,0.1,,,
20-Jul,2:00,P,Collembola,,,,,0.5,0.2,,,
20-Jul,2:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,2:00,P,Collembola,,,,,1.1,0.2,,,
20-Jul,2:00,P,Collembola,,,,,1.1,0.2,,,
20-Jul,2:00,P,Collembola,,,,,2,0.5,,,
20-Jul,2:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,2:00,P,Collembola,,,,,0.5,0.1,,,
20-Jul,2:00,P,Collembola,,,,,2,0.5,,,
20-Jul,2:00,P,Collembola,,,,,2,0.6,,,
20-Jul,2:00,P,Collembola,,,,,1,0.2,,,
20-Jul,2:00,P,Collembola,,,,,0.9,0.2,,,
20-Jul,2:00,P,Collembola,,,,,0.9,0.1,,,
20-Jul,2:00,P,Collembola,,,,,1,0.2,,,
20-Jul,2:00,P,Collembola,,,,,0.9,0.2,,,
20-Jul,2:00,P,Collembola,,,,,0.9,0.1,,,
20-Jul,2:00,P,Collembola,,,,,0.6,0.2,,,nymph
20-Jul,2:00,P,Hemiptera,,,,,3,0.8,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,3,1,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,4.5,1.8,,,
20-Jul,2:00,P,Orthoptera,Raphidophoridae,,,,2.5,0.8,R,,
20-Jul,2:00,P,Aranea,Nemesiidae,,,,8.5,2,R,,
20-Jul,2:00,P,Aranea,Lycosidae,,,,4.6,1.2,,,
20-Jul,2:00,P,Acari,non-parasitic,,,,1.5,0.7,,,
20-Jul,2:00,P,Opilones,Phalangiidae,,,,3,2,,,
20-Jul,2:00,P,Diptera,Sciaridae,,,,1.5,0.5,,,
20-Jul,2:00,P,Diptera,Cecidomyiidae,,,,1,0.3,,,
20-Jul,2:00,P,Diptera,Cecidomyiidae,,,,1.6,0.4,,,
20-Jul,2:00,P,Microcoryphia,Meinertellidae,,,,7,1.9,,,
20-Jul,2:00,P,Microcoryphia,Meinertellidae,,,,8,1.5,,,
20-Jul,2:00,P,Microcoryphia,Meinertellidae,,,,7,1.9,,,
20-Jul,2:00,P,Coleoptera,Curculionidae,,,,3.5,1.5,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,2.4,0.5,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,2,0.4,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,1.7,0.3,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4.5,1,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4.5,0.8,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4.4,0.6,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4.5,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.8,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,3.8,0.9,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4.2,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4.2,0.9,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4.8,0.9,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,2.7,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.8,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.9,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.8,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.8,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,3,0.8,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,3.5,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4,1,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,3.7,0.6,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,3.5,0.5,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,4.4,0.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,7,1.5,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,7,1.8,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,8.5,2.2,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,9,2,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,9,2,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,8.6,2,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,10,2.2,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,7.7,2.2,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,10,2.1,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,7.6,1.7,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,9,1.8,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,8,2,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,9,2.1,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,8.5,2,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,9.6,2.6,,,
20-Jul,2:00,P,Hymenoptera,Formicidae,,,,7,1.8,,,
20-Jul,2:00,M,Coleoptera,Elateridae,,,,16.5,4.2,,,
20-Jul,2:00,M,Collembola,,,,,1.1,0.2,,,
20-Jul,2:00,M,Collembola,,,,,0.9,0.1,,,
20-Jul,2:00,M,Collembola,,,,,0.8,0.1,,,
20-Jul,2:00,M,Collembola,,,,,0.7,0.1,,,
20-Jul,2:00,M,Collembola,,,,,0.8,0.1,,,
20-Jul,2:00,M,Collembola,,,,,0.7,0.1,,,
20-Jul,2:00,M,Thysanoptera,Thripidae,,,,1.1,0.1,,,
20-Jul,2:00,M,Hemiptera,Cicadellidae,,,,3.5,1.1,,,
20-Jul,2:00,M,Hemiptera,Cicadellidae,,,,3.2,1,,,
20-Jul,2:00,M,Neuroptera,Hemerobiidae,,,,5.5,1.2,,,
20-Jul,2:00,M,Neuroptera,Hemerobiidae,,,,6.3,1.1,,,
20-Jul,2:00,M,Neuroptera,Hemerobiidae,,,,7.3,1.2,,,
20-Jul,2:00,M,Neuroptera,Hemerobiidae,,,,6,1,,,
20-Jul,2:00,M,Trichoptera,Hydroptilidae,,,,2.2,0.6,,,
20-Jul,2:00,M,Diptera,Anthomyiidae,,,,5,1.7,,,
20-Jul,2:00,M,Diptera,Anthomyiidae,,,,4.3,1.6,,,
20-Jul,2:00,M,Diptera,Anthomyiidae,,,,4.7,1.8,,,
20-Jul,2:00,M,Diptera,Anthomyiidae,,,,4.6,2,,,
20-Jul,2:00,M,Diptera,Anthomyiidae,,,,4.4,1.5,,,
20-Jul,2:00,M,Diptera,Anthomyiidae,,,,4.9,1.9,,,
20-Jul,2:00,M,Diptera,Anthomyiidae,,,,4,1.4,,,
20-Jul,2:00,M,Diptera,Anthomyiidae,,,,5,1.7,,,
20-Jul,2:00,M,Diptera,Phoridae,,,,1.2,0.4,,,
20-Jul,2:00,M,Diptera,Chamaemyiidae,,,,2.1,0.8,,,
20-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1.5,0.4,,,
20-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1.4,0.4,,,
20-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1.5,0.4,,,
20-Jul,2:00,M,Diptera,Cecidomyiidae,,,,1.6,0.4,,,
20-Jul,2:00,M,Diptera,Cecidomyiidae,,,,0.6,0.2,,,
20-Jul,2:00,M,Diptera,Mycetophilidae,,,,1.2,0.2,,,
19-Jul,22:00,P,Orthoptera,Raphidophoridae,,,,13,4,,,
19-Jul,22:00,P,Orthoptera,Raphidophoridae,,,,4.5,1.2,,,
19-Jul,22:00,P,Orthoptera,Raphidophoridae,,,,3.8,1.2,,,
19-Jul,22:00,P,Hemiptera,Aphididae,,,,1.2,0.6,,,
19-Jul,22:00,P,Hemiptera,Cicadellidae,,,,1.4,0.4,,,
19-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,6.5,1.5,,,
19-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,7.2,1.7,,,
19-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,9,1.8,,,
19-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,8.5,1.7,,,
19-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,7,2,,,
19-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,7,1.6,,,
19-Jul,22:00,P,Hemiptera,Cicadellidae,,,,4,1,,,
19-Jul,22:00,P,Hemiptera,Cicadellidae,,,,3,0.8,,,
19-Jul,22:00,P,Hemiptera,Cicadellidae,,,,4.6,1.5,,,
19-Jul,22:00,P,Hemiptera,Cicadellidae,,,,3,1,,,
19-Jul,22:00,P,Hemiptera,Cicadellidae,,,,3,0.8,,,
19-Jul,22:00,P,Microcoryphia,Meinertellidae,,,,8.5,2,,,
